hour_local,is_weekend,is_night,local_month,time_since_last_txn_min,txn_count_last_1h,txn_count_last_24h,card_txn_number,client_txn_number,is_first_card_txn,is_early_card_txn,is_new_client,card_age_days,amount_usd_log,amount_ratio_baseline,amount_zscore_customer,amount_vs_card_avg,is_online,is_cnp,pin_used,emv_used,is_international,distance_log,high_distance,mcc_high_risk,has_conversion,tx_declined,approved_int,bank_tier_enc,client_segment_enc,channel_enc,card_brand_enc,DE22_pos_entry_mode_enc,DE25_pos_condition_code_enc,DE39_response_code_enc,DE49_currency_code_transaction_enc,currency_tx_alpha_enc,DE60_pos_terminal_type_enc,is_fraud
14,1,0,2,3549.6,0,0,9,9,0,0,0,42.13064814814815,2.8780742300857587,0.007944173010642732,-0.6024276188915708,0.03039586625203686,0,0,1,1,0,6.311734809152915,1,0,1,1,1,0,0,3,0,3,0,0,2,0,3,0
14,1,0,2,4514.066666666667,0,0,8,8,0,0,0,44.21811342592593,3.2722270003651954,0.03635868552674951,-0.774313416915934,0.5067629164840189,1,1,0,0,0,1.7749523509116738,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
14,1,0,2,5871.8,0,0,11,11,0,0,0,42.79623842592593,4.2008044733232275,0.07860345549112213,-0.286226443154059,0.7869566684588065,0,0,1,1,1,7.638198244285779,1,0,1,1,1,0,0,3,2,3,0,0,4,5,3,0
14,1,0,2,3576.45,0,0,13,13,0,0,0,44.073055555555555,5.254104211871711,0.11263446904697097,-0.4790315958733345,0.37006135215435965,0,0,0,0,0,4.454347296253507,0,0,1,1,1,0,2,3,2,5,0,0,2,0,3,0
14,1,0,2,1218.1166666666666,0,1,9,9,0,0,0,42.07333333333333,7.483699880388223,0.9892330120857352,0.8051606650259757,2.1586006424179387,0,0,1,0,0,2.5877640352277083,0,0,1,1,1,0,3,3,0,1,0,0,2,0,3,0
14,1,0,2,25856.6,0,0,4,4,0,1,0,42.2284375,4.484018984423941,0.09743372971289364,-0.5666561819149613,0.14055855380312302,0,0,1,1,1,9.0583540149783,1,0,1,1,1,0,3,3,2,3,0,0,4,5,3,0
14,1,0,2,1919.6166666666666,0,0,8,8,0,0,0,34.792314814814816,7.877033070014095,1.9653917298168149,6.8031438403513675,7.6967898660634795,1,1,0,0,0,3.1354942159291497,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
14,1,0,2,3339.5333333333333,0,0,4,4,0,1,0,21.061064814814817,4.075501474420621,0.03651435528947153,-0.7269596343108019,0.3903689189291905,1,1,0,0,0,1.7578579175523736,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
14,1,0,2,9143.266666666666,0,0,6,6,0,0,0,42.27909722222222,2.698673039289613,0.02099077677989974,-0.7907669767060257,0.05266837901218904,1,1,0,0,1,9.249945626568541,1,0,1,1,1,0,3,1,2,6,2,0,0,1,1,0
14,1,0,2,1863.95,0,0,8,8,0,0,0,22.84894675925926,6.891300640910177,0.5776732702369055,2.771073858577092,4.451724363242015,0,0,0,0,0,2.9231615807191558,0,1,1,1,1,0,0,3,2,5,0,0,2,0,3,0
14,1,0,2,9752.2,0,0,7,7,0,0,0,43.55178240740741,5.0570098446061555,0.09061045398089357,-0.3303142213317242,0.585095283790095,1,1,0,0,0,1.7578579175523736,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
14,1,0,2,1743.7,0,0,10,10,0,0,0,42.03432870370371,6.791086622174933,0.8211210878320955,1.1076815840579741,1.9958187134917778,0,0,1,1,0,0.0,0,1,1,1,1,0,2,3,2,3,0,0,2,0,3,0
15,1,0,2,331.5,0,1,10,10,0,0,0,44.79758101851852,3.9718002094640066,0.028685996298581123,-0.977613668813841,0.23698100889193022,1,1,0,0,0,7.037905963447182,1,0,1,1,1,0,1,1,2,6,2,0,2,0,1,0
15,1,0,2,145.18333333333334,0,1,7,7,0,0,0,24.70545138888889,7.341269960403711,1.1050288859899364,5.240872263527275,5.942756896373615,1,1,0,0,0,7.198183577101943,1,0,1,1,0,0,3,1,2,6,2,2,2,0,1,1
15,1,0,2,13146.833333333334,0,0,7,7,0,0,0,42.29609953703704,2.8390784635086144,0.011971684363939207,-1.3846333745438468,0.1027812646386828,1,1,0,0,1,8.438582790834326,1,1,1,1,1,0,2,1,2,6,2,0,4,5,1,0
15,1,0,2,7136.566666666667,0,0,9,9,0,0,0,43.16986111111111,6.997047386460899,0.6003616239001524,0.9523497863300893,2.1670840832849776,0,0,1,0,0,2.186051276738094,0,1,1,1,1,0,3,3,2,1,0,0,2,0,3,0
15,1,0,2,11837.083333333334,0,0,8,8,0,0,0,39.62984953703704,5.19106617580106,0.158882327831531,-0.3940792595864292,0.5086964288662608,0,0,1,1,0,7.257707677160043,1,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
15,1,0,2,17642.133333333335,0,0,11,11,0,0,0,45.35607638888889,4.173617743116608,0.03621403371670942,-0.7271262774345933,0.10567540530000512,1,1,0,0,0,1.7578579175523736,0,1,1,1,1,0,2,1,0,6,2,0,2,0,1,0
15,1,0,2,11232.233333333334,0,0,5,5,0,1,0,40.451712962962965,3.4058531931983493,0.02744396308155962,-0.9575276338335525,0.11873643844169043,0,0,1,1,0,7.261225091971921,1,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
15,1,0,2,24228.45,0,0,3,3,0,1,1,29.0134375,5.377405772867,0.12272936994822195,-0.843239190516066,0.250705421419564,0,0,1,1,0,2.954910279033736,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
15,1,0,2,1782.6166666666666,0,0,8,8,0,0,0,32.238680555555554,4.015842334067143,0.032149539329622785,-0.9966505159658824,0.2868373327055336,1,1,0,0,1,8.527737405291909,1,0,1,1,1,0,3,1,0,6,2,0,0,1,1,0
15,1,0,2,4735.5,0,0,12,12,0,0,0,42.143113425925925,5.234525233460257,0.08275984391628237,-0.3959962756730879,0.23452459118010854,0,0,1,0,0,2.186051276738094,0,0,1,1,1,0,1,3,2,1,0,0,2,0,3,0
15,1,0,2,14117.533333333333,0,0,3,3,0,1,1,19.619189814814813,5.387014821309323,0.10898261187562307,0.5812177473932966,1.0626969149173393,0,0,1,0,1,8.858368636308018,1,0,1,1,1,0,3,3,0,1,0,0,3,3,3,0
15,1,0,2,239.2,0,4,15,15,0,0,0,39.56306712962963,6.8997835893267645,0.6878539700166574,0.2095480960482717,1.173805600624575,1,1,0,0,1,9.220884585851854,1,0,1,1,1,0,1,1,2,6,2,0,5,2,1,1
15,1,0,2,4408.966666666666,0,0,7,7,0,0,0,36.76230324074074,5.66988092298052,0.1947819991777369,-0.03204769130730333,0.9487852890716176,1,1,0,0,1,9.039789270781144,1,1,1,1,1,0,3,1,2,6,2,0,5,2,1,0
15,1,0,2,10231.266666666666,0,0,4,4,0,1,0,44.10349537037037,4.133725518945951,0.05634875484024885,-0.7738452937308001,0.28071431708216954,1,1,0,0,0,2.4765384001174837,0,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
15,1,0,2,7856.05,0,0,10,10,0,0,0,38.875277777777775,4.8218126509599415,0.07497322167583621,-0.8485573847917112,0.22124243418537307,1,1,0,0,0,3.186352633162641,0,1,1,1,0,0,0,1,0,6,2,4,2,0,1,0
15,1,0,2,7137.033333333334,0,0,5,5,0,1,0,17.380717592592593,3.629394807279044,0.045144143811597946,-0.09477838754557961,0.906597457212813,0,0,1,1,0,2.0014800002101243,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
15,1,0,2,279.15,0,1,3,3,0,1,1,35.6975,4.828633686113221,0.07069417531061212,-0.8179321598077972,0.673435036248249,0,0,1,1,0,2.501435951739211,0,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0
15,1,0,2,114.11666666666666,0,1,7,7,0,0,0,29.67164351851852,5.456901063163783,0.1359180892142645,-0.26998851458841916,0.6731859268366119,0,0,0,0,1,9.387398099095039,1,0,1,1,1,0,3,3,2,5,0,0,1,4,3,0
15,1,0,2,29081.6,0,0,4,4,0,1,0,44.16991898148148,5.596197263976263,0.12312491398688012,-0.4156867464559365,0.3858687312348536,1,1,0,0,0,6.324358962381311,1,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
15,1,0,2,6889.466666666666,0,0,6,6,0,0,0,41.814039351851854,7.4282262365993885,1.020620934071269,7.11510105328917,9.712295802174266,1,1,0,0,1,8.435766192720509,1,0,1,1,1,0,3,1,2,6,2,0,5,2,1,0
15,1,0,2,9001.65,0,0,2,2,0,1,1,6.251145833333333,3.4604092412940015,0.03962775871155156,-9.489990510009493,0.7646329175438265,0,0,1,1,0,5.030437921392435,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
15,1,0,2,10006.566666666668,0,0,10,10,0,0,0,40.984722222222224,5.034872518460301,0.11006899137067182,-0.6253258415095664,0.3623495277839948,1,1,0,0,1,8.718009330846357,1,0,1,1,1,0,3,1,2,6,2,0,4,5,1,0
15,1,0,2,2699.233333333333,0,0,8,8,0,0,0,40.88621527777778,4.568402461795877,0.05441311527776986,-0.7954769067081261,0.2043568873071526,0,0,1,1,0,6.400257445308821,1,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
15,1,0,2,32.5,1,1,4,4,0,1,0,29.036006944444445,5.304895681908159,0.11410539027210535,-0.6779111473452005,0.310687642012282,0,0,1,1,1,8.197814032221203,1,0,1,1,1,0,0,3,2,3,0,0,4,5,3,0
15,1,0,2,8831.566666666668,0,0,6,6,0,0,0,40.11040509259259,4.33729074083249,0.11003745645868859,-0.581751949558146,0.6861889638438492,0,0,0,0,0,3.0587070727153796,0,0,1,1,1,0,1,3,0,5,0,0,2,0,3,0
15,1,0,2,1298.6833333333334,0,1,5,5,0,1,0,27.89353009259259,5.57610060682057,0.1162366270874117,-0.8903909956690893,0.43719588892725303,0,0,1,1,0,3.095577608523707,0,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
15,1,0,2,2410.35,0,0,7,7,0,0,0,41.790671296296296,6.846177703249317,0.5850061348164849,0.7545279681462217,2.114320868029051,1,1,0,0,0,3.1570004211501135,0,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
15,1,0,2,3183.8333333333335,0,0,9,9,0,0,0,36.83233796296296,4.451552697322492,0.1301177445848237,-0.29273767781867854,0.7713606354773966,1,1,0,0,0,0.6418538861723948,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
15,1,0,2,13497.233333333334,0,0,6,6,0,0,0,36.06262731481481,6.2261808747748075,0.34915584819792095,0.007490290581731193,1.0062188538843555,1,1,0,0,1,9.057888248784506,1,0,1,1,1,0,0,1,0,6,2,0,4,5,1,0
15,1,0,2,42.53333333333333,1,2,8,8,0,0,0,24.734988425925927,3.462606009790799,0.022148314864458046,-0.7715012569576967,0.06981495631684799,0,1,0,0,0,2.6461747973841225,0,0,1,1,1,0,3,2,2,0,3,0,2,0,2,0
15,1,0,2,1566.5,0,0,4,4,0,1,0,22.406678240740742,3.8714093225428488,0.06287785565245305,-0.77807559416981,0.13578594634480576,0,0,1,1,0,0.0,0,0,1,1,1,0,3,3,2,4,0,0,2,0,3,0
15,1,0,2,554.65,0,1,13,13,0,0,0,40.711793981481485,6.485047364438967,0.2831761503070804,-0.23088764402426418,0.6631294082308345,1,1,0,0,0,6.0844994130751715,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
15,1,0,2,11488.716666666667,0,0,8,8,0,0,0,39.189293981481484,4.688407784558147,0.12180444323786255,-0.6461340747335187,0.4107751064728984,0,0,1,1,1,8.55756708555451,1,0,1,1,1,0,3,3,2,4,0,0,4,5,3,0
15,1,0,2,7265.216666666666,0,0,12,12,0,0,0,45.734212962962964,2.631888840136646,0.010034459422668545,-0.7875099502720015,0.048073502478611356,0,0,1,1,0,2.7788192719904172,0,0,1,1,1,0,3,3,2,4,0,0,2,0,3,0
15,1,0,2,3571.1833333333334,0,0,11,11,0,0,0,44.20622685185185,4.097672352314776,0.06531837189544647,-0.3885997055035692,0.24281003296470222,1,1,0,0,1,8.053251153549096,1,1,1,1,1,0,0,1,2,6,2,0,5,2,1,0
15,1,0,2,6308.866666666667,0,0,7,7,0,0,0,32.30662037037037,6.305526831742802,0.2541687979539642,-0.003553623136321669,0.9935741858785292,0,0,1,1,0,2.9856819377004897,0,0,1,1,1,0,3,3,2,4,0,0,2,0,3,0
15,1,0,2,8949.95,0,0,8,8,0,0,0,39.92568287037037,6.944231845792155,0.561130546860615,1.115144173803208,2.4197804707618396,0,1,0,0,0,3.005682604407159,0,0,1,1,1,0,0,2,2,0,3,0,2,0,2,0
15,1,0,2,2525.383333333333,0,0,7,7,0,0,0,40.58422453703704,5.482595341640379,0.1280129579241662,-0.5160387842013217,0.4569166180940343,0,0,1,1,0,7.240649694255466,1,0,1,1,1,0,2,0,2,3,0,0,2,0,0,0
15,1,0,2,17078.416666666668,0,0,6,6,0,0,0,33.19802083333333,7.502037468877818,1.1581037779895493,11.904550667364516,5.630414350740942,1,1,0,0,0,2.9338568698359038,0,0,1,1,1,0,1,1,0,6,2,0,2,0,1,0
15,1,0,2,11192.55,0,0,9,9,0,0,0,39.67418981481482,4.876265454835473,0.18872357086922473,-0.5924857345897935,0.44669074904385475,1,1,0,0,0,0.8754687373538999,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
16,1,0,2,13507.766666666666,0,0,4,4,0,1,0,42.40084490740741,6.261415345529448,0.2936905062757982,0.5614987069984961,1.633552331920058,0,1,0,0,1,8.359603270841466,1,0,1,1,1,0,3,3,2,0,1,0,4,5,3,0
16,1,0,2,10559.333333333334,0,0,8,8,0,0,0,43.372395833333336,6.011071076746901,0.4665818169309621,0.5129612931053628,1.3959177624800057,1,1,0,0,0,3.2268439945173775,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
16,1,0,2,4129.6,0,0,6,6,0,0,0,25.067870370370372,6.688279991354351,0.5042569513437378,10.118150511767674,7.733119826684927,0,0,1,1,0,7.292337176173877,1,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
16,1,0,2,38574.666666666664,0,0,2,2,0,1,1,26.78796296296296,5.301013728095779,0.11886295674136554,-23.359976640023376,0.8951996370785121,0,0,1,1,0,5.472270673671475,0,0,1,1,1,0,3,0,0,3,0,0,2,0,0,0
16,1,0,2,17587.216666666667,0,0,7,7,0,0,0,36.9666087962963,5.0097015249361645,0.10510856134157107,-0.7388948551221782,0.29914292257007247,1,1,0,0,0,3.109060958860994,0,1,1,1,1,0,4,1,2,6,2,0,2,0,1,0
16,1,0,2,18416.216666666667,0,0,5,5,0,1,0,26.499733796296297,4.328757705794541,0.05059483574422062,-0.9156783256882481,0.5080345442585,0,1,0,0,0,2.8735646395797834,0,0,1,1,1,0,2,2,0,0,3,0,2,0,2,0
16,1,0,2,162.2,0,1,5,5,0,1,0,39.92503472222222,5.509347849978444,0.13753214804875322,3.587661437141548,2.586373645396135,1,1,0,0,0,2.9496883350525844,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
16,1,0,2,14668.083333333334,0,0,9,9,0,0,0,36.081493055555555,7.447028408116326,1.0464304032435336,4.911693501108105,5.682228097870596,1,1,0,0,0,2.5952547069568657,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
16,1,0,2,7828.516666666666,0,0,6,6,0,0,0,30.977546296296296,5.846091894092229,0.1434251018880479,-0.3702569311153504,0.5189052547749797,1,1,0,0,0,1.5686159179138452,0,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
16,1,0,2,22006.6,0,0,3,3,0,1,1,29.28829861111111,6.476356788847468,0.8076305270891183,0.7913568550347081,1.7846627912261983,1,1,0,0,0,6.192362489474872,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
16,1,0,2,1595.05,0,0,8,8,0,0,0,37.47994212962963,7.063005354252696,0.5668768459505674,0.5482046234558886,1.7465389482204017,0,0,1,1,0,6.870053411798126,1,1,1,1,1,0,0,3,0,3,0,0,2,0,3,0
16,1,0,2,401.3333333333333,0,1,8,8,0,0,0,45.13550925925926,2.012232791986386,0.0067799447560056925,-0.8496159029825804,0.018589097293547227,0,0,1,1,0,3.250374491927572,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
16,1,0,2,235.01666666666668,0,4,8,8,0,0,0,45.371631944444445,7.554764275762032,0.8738417872184581,0.996183816280825,2.106626176979847,1,1,0,0,1,8.744488113852924,1,0,1,1,0,0,3,1,0,6,2,2,3,3,1,1
16,1,0,2,15943.3,0,0,6,6,0,0,0,31.283402777777777,4.918739279391719,0.10607906533589492,-0.7144330527973703,0.17334010524022325,0,0,1,1,0,2.772588722239781,0,0,1,1,1,0,3,3,2,4,0,0,2,0,3,0
16,1,0,2,4200.55,0,0,10,10,0,0,0,40.78049768518518,6.135283466204087,0.22287507737542556,-0.4332500125257424,0.5809887852201909,0,0,0,0,0,0.0,0,0,1,1,1,0,3,3,2,5,0,0,2,0,3,0
16,1,0,2,3954.633333333333,0,0,8,8,0,0,0,34.989016203703706,3.9398327060674134,0.05572567183648201,-1.0113391640223497,0.12181708937946378,0,0,1,0,0,1.9459101490553132,0,0,1,1,1,0,3,3,2,1,0,0,2,0,3,0
16,1,0,2,12769.116666666667,0,0,7,7,0,0,0,20.061921296296298,5.427677571853744,0.09925716988734912,-0.6787501877319311,0.2155586097263345,0,0,1,1,0,3.0252910757955354,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
16,1,0,2,185.7,0,1,13,13,0,0,0,45.111805555555556,5.5425176603878565,0.3801153857651033,0.3346490187318276,1.3489630226013736,0,0,1,1,0,1.2809338454620642,0,1,1,1,1,0,3,3,0,3,0,0,2,0,3,0
16,1,0,2,21084.95,0,0,8,8,0,0,0,37.95387731481482,7.5139983495264175,0.7916853874334693,1.5286572984523474,3.122411618063837,0,0,1,1,0,7.192182058713246,1,1,1,1,1,0,2,3,2,4,0,0,2,0,3,0
16,1,0,2,34976.333333333336,0,0,6,6,0,0,0,42.03353009259259,5.179195935640173,0.08436233657007416,-0.55004296321552,0.47456989119739273,1,1,0,0,0,6.846943139585379,1,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
16,1,0,2,7337.45,0,0,8,8,0,0,0,45.30643518518519,5.167012065770046,0.12048667247025659,-0.7083052082892709,0.2560492155751905,0,0,1,1,0,3.1654750481410856,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
16,1,0,2,16225.9,0,0,9,9,0,0,0,41.386377314814816,6.167768031576373,0.380874671018423,3.9925210506436986,3.0719401053491184,0,1,0,0,0,2.2082744135228043,0,0,1,1,1,0,2,2,2,0,3,0,2,0,2,0
16,1,0,2,3173.15,0,0,9,9,0,0,0,32.49896990740741,7.481516264512154,1.463360913358026,3.567456154022699,5.6820989820278145,1,1,0,0,1,9.169310022418191,1,0,1,1,1,0,3,1,2,6,2,0,0,1,1,0
16,1,0,2,99.45,0,1,13,13,0,0,0,42.212175925925926,4.127134385045092,0.027048598793898548,-0.46305577414855936,0.08187287547354014,0,0,1,1,1,8.686260632531775,1,0,1,1,1,0,1,0,2,3,0,0,4,5,0,0
16,1,0,2,6118.416666666667,0,0,10,10,0,0,0,43.47347222222222,3.872450230308323,0.02651805436595591,-0.6326737368679873,0.10721853022847497,0,0,0,0,0,3.0301337002713233,0,0,1,1,1,0,3,3,2,5,0,0,2,0,3,0
16,1,0,2,132.51666666666668,0,1,9,9,0,0,0,34.88434027777778,4.712319101505135,0.08227668715317143,-0.5971159482036602,0.17538999043966347,0,0,1,0,1,7.90100705199242,1,0,1,1,1,0,2,3,2,1,0,0,4,5,3,0
17,1,0,2,203.21666666666667,0,1,5,5,0,1,0,45.22018518518519,7.067029951564911,0.6154355259771299,0.774213359504303,2.0224746219317913,1,1,0,0,0,2.856470206220483,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
17,1,0,2,6430.966666666666,0,0,7,7,0,0,0,45.0703125,4.735145262409837,0.04608870687860068,-0.6049343661207478,0.11982082061571198,1,1,0,0,0,6.902742737158593,1,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
17,1,0,2,6929.633333333333,0,0,8,8,0,0,0,45.77672453703704,4.044103345785354,0.05694897347595974,-0.8127233640056551,0.1185644878087984,0,0,1,1,1,9.081369990679223,1,1,1,1,1,0,0,3,0,3,0,0,5,2,3,0
17,1,0,2,19374.483333333334,0,0,6,6,0,0,0,28.755185185185184,4.75030895165433,0.0593059414598306,-0.7391665684124242,0.2663240215198639,1,1,0,0,0,0.262364264467491,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
17,1,0,2,4097.85,0,0,4,4,0,1,0,27.234189814814815,7.021369637766301,0.6556351516784499,0.8335057337195924,1.6432073730244467,1,1,0,0,0,2.1400661634962708,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
17,1,0,2,83.16666666666667,0,3,9,9,0,0,0,24.792743055555555,7.384566930960439,1.1539558753960175,2.366386411573784,4.116033724524296,0,0,0,0,0,6.840546529288687,1,0,1,1,1,0,3,0,2,2,0,0,2,0,0,1
17,1,0,2,430.2,0,1,9,9,0,0,0,34.19820601851852,5.378975269565491,0.2554753166804783,-0.3452903326347015,0.6108166612817338,0,0,1,1,1,7.807916628926408,1,0,1,1,1,0,3,3,2,3,0,0,4,5,3,0
17,1,0,2,12916.5,0,0,5,5,0,1,0,26.983935185185185,4.6147243987929025,0.045331894225580135,-0.6873167079717603,0.34378277872583435,1,1,0,0,0,7.112327444710911,1,1,1,1,1,0,2,1,0,6,2,0,2,0,1,0
17,0,0,2,13027.366666666667,0,0,6,6,0,0,0,40.170150462962965,3.762129915853529,0.06911290852896693,-0.5254388555325988,0.22152665685749018,1,1,0,0,0,1.8870696490323797,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
17,1,0,2,1170.15,0,1,6,6,0,0,0,45.39762731481481,4.950885289690482,0.22895282233717917,0.08605500404654531,1.1333893339145205,1,1,0,0,0,3.2347491740244907,0,0,1,1,1,0,2,1,0,6,2,0,2,0,1,0
17,1,0,2,3045.8,0,0,12,12,0,0,0,40.9378125,0.3987761199573678,0.0006114147388385615,-1.0067833083056184,0.00144885072645823,1,1,0,0,0,3.131136910560194,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,1
17,1,0,2,0.9833333333333333,1,1,13,13,0,0,0,40.93849537037037,5.4378184053255945,0.2856679394075516,-0.2426088287032314,0.7383811537513105,1,1,0,0,0,3.100092288878234,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,1
17,1,0,2,1.6,2,2,14,14,0,0,0,40.93960648148148,6.639875833826536,0.9533078785156348,1.4340078580579316,2.5146722893111897,1,1,0,0,0,2.7788192719904172,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,1
17,1,0,2,9119.85,0,0,8,8,0,0,0,42.973703703703706,4.163870624870711,0.0325365342322159,-1.0516148879890344,0.14640172250101993,0,0,1,1,0,2.740840023925201,0,0,1,1,1,0,2,3,2,4,0,0,2,0,3,0
17,1,0,2,14568.066666666668,0,0,7,7,0,0,0,43.0081712962963,4.291965156305224,0.039593685655456415,-1.1163118380384645,0.060921553556569294,1,1,0,0,0,2.856470206220483,0,1,1,1,1,0,2,1,0,6,2,0,2,0,1,0
17,1,0,2,1.7166666666666666,3,3,15,15,0,0,0,40.94079861111111,6.876254291920075,1.2078435776496719,1.901842933139256,2.8750429520728016,1,1,0,0,0,1.8870696490323797,0,1,1,1,0,0,3,1,2,6,2,9,2,0,1,1
17,1,0,2,1714.3833333333334,0,0,8,8,0,0,0,40.69752314814815,5.257443287338065,0.0811987432667412,-0.8556778076995447,0.2845754979816797,0,0,1,1,1,9.347577390281268,1,0,1,1,1,0,3,3,2,3,0,0,5,2,3,0
17,1,0,2,1.8666666666666667,4,4,16,16,0,0,0,40.94209490740741,7.369651128833708,1.9790871203613587,3.362916167658718,4.187404615450361,1,1,0,0,0,5.921578419643816,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,1
17,1,0,2,8863.15,0,0,8,8,0,0,0,39.03016203703704,7.726600753394947,1.3665205832886242,3.93159646084353,4.693083470015916,0,0,1,1,0,3.100092288878234,0,1,1,1,1,0,2,3,2,4,0,0,2,0,3,0
17,1,0,2,8953.816666666668,0,0,5,5,0,1,0,43.34585648148148,5.122891976441923,0.08886166302668726,-0.46172481975198904,0.28864338252144517,1,1,0,0,0,3.169685580677429,0,1,1,1,1,0,3,1,0,6,2,0,2,0,1,0
17,1,0,2,12121.066666666668,0,0,10,10,0,0,0,44.739583333333336,2.217027204632399,0.013515969663422613,-0.8048919474904886,0.07044706362050872,1,1,0,0,0,3.0819099697950434,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
17,1,0,2,11774.7,0,0,6,6,0,0,0,40.29851851851852,1.8779371654691073,0.00851652574942352,-1.2570040560315943,0.091627797763425,1,1,0,0,0,1.791759469228055,0,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
17,1,0,2,2.033333333333333,5,5,17,17,0,0,0,40.943506944444444,6.052136226640714,0.5290858725761773,-0.06570757840824679,0.9334905568432542,1,1,0,0,0,3.1822118404966093,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,1
17,1,0,2,1.1833333333333333,6,6,18,18,0,0,0,40.944328703703704,6.756187926157149,1.0710488882234035,0.911669174655337,1.8971230022646342,1,1,0,0,0,1.8082887711792655,0,1,1,1,0,0,3,1,2,6,2,6,2,0,1,1
17,1,0,2,10754.166666666666,0,0,6,6,0,0,0,41.8228125,6.636523816860872,0.3094743601728154,0.012693578120073571,1.0130219822297795,1,1,0,0,1,9.09638749190015,1,0,1,1,1,0,2,1,0,6,2,0,3,3,1,0
17,1,0,2,2829.8166666666666,0,0,10,10,0,0,0,42.39576388888889,5.438296676601477,0.10596121463333397,-0.39985202853434787,0.4293685631968547,0,0,1,1,0,3.109060958860994,0,0,1,1,1,0,1,0,2,3,0,0,2,0,0,0
17,1,0,2,13021.8,0,0,6,6,0,0,0,40.22847222222222,4.715727176552735,0.05356840388514903,-0.5954022959954308,0.5385902911735697,0,0,1,1,0,0.5877866649021191,0,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0
17,1,0,2,1823.1833333333334,0,0,9,9,0,0,0,32.799375,5.863687992165824,0.18823567264946722,-0.18152176553797983,0.7521380324951442,0,0,1,1,0,2.6878474937846906,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
17,1,0,2,17265.216666666667,0,0,6,6,0,0,0,45.17496527777778,5.751206626890933,0.14724776242756651,-0.4682554899728143,0.6351685289354064,1,1,0,0,0,7.02197642307216,1,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
17,1,0,2,10781.0,0,0,5,5,0,1,0,31.252118055555556,5.905579807950812,0.43806241623587977,0.37204281420313423,1.6062833127562657,0,0,1,1,0,5.958424693029782,0,1,1,1,1,0,0,3,0,3,0,0,2,0,3,0
17,1,0,2,17490.233333333334,0,0,5,5,0,1,0,41.690115740740744,6.404070763367513,0.7173773454778948,2.911730328044425,4.1494574744264145,1,1,0,0,1,9.380758024267314,1,0,1,1,1,0,3,1,0,6,2,0,5,2,1,0
17,1,0,2,3179.0,0,0,8,8,0,0,0,44.1805787037037,6.152605026980459,0.2202961459683936,0.02775105213924348,1.0447854280051379,0,0,1,1,0,1.8870696490323797,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
17,1,0,2,2543.3,0,0,6,6,0,0,0,42.45975694444444,3.8133070324889884,0.061096706570309474,-0.6179106941362091,0.2604136034634798,1,1,0,0,0,2.2407096892759584,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
